14:39:39.839 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/stu/stu/course],methods=[POST]}" onto public java.lang.String com.shengxi.rs.controller.stu.StuController.pcourse()
14:39:39.839 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/stu/stu/course],methods=[GET]}" onto public java.lang.String com.shengxi.rs.controller.stu.StuController.course(org.springframework.ui.Model,java.lang.String)
14:39:39.840 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/stu/stu/choose],methods=[POST]}" onto public java.lang.String com.shengxi.rs.controller.stu.StuController.pchoose()
14:39:39.840 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/stu/stu/sou],methods=[POST]}" onto public java.lang.String com.shengxi.rs.controller.stu.StuController.souSubject(java.lang.String,org.springframework.ui.Model)
14:39:39.840 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/stu/stu/choose],methods=[GET]}" onto public java.lang.String com.shengxi.rs.controller.stu.StuController.choose(org.springframework.ui.Model,java.lang.String)
14:39:39.841 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/page/index],methods=[GET]}" onto public java.lang.String com.shengxi.rs.controller.test.PageController.jumpIndex()
14:39:39.842 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/main],methods=[GET]}" onto public java.lang.String com.shengxi.rs.controller.test.TestController.main(javax.servlet.http.HttpServletResponse)
14:39:39.842 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto public java.lang.String com.shengxi.rs.controller.test.TestController.test()
14:39:39.843 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/input],methods=[POST]}" onto public java.util.List<com.shengxi.system.entites.test.TestEntity> com.shengxi.rs.controller.test.TestController.input(com.shengxi.system.entites.test.TestEntity)
14:39:39.843 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/input],methods=[GET]}" onto public java.lang.String com.shengxi.rs.controller.test.TestController.input()
14:39:39.843 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/getList]}" onto public com.shengxi.rs.common.domain.TableDataInfo com.shengxi.rs.controller.test.TestController.getList(com.shengxi.system.entites.subEntity.ComSubEntity)
14:39:39.846 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
14:39:39.847 rs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
14:39:39.922 rs [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
14:39:39.922 rs [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
14:39:39.977 rs [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in globalExceptionHandler
14:39:40.245 rs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
14:39:41.676 rs [main] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
14:39:41.759 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
14:39:41.762 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'masterDataSource' has been autodetected for JMX exposure
14:39:41.763 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'slaveDataSource' has been autodetected for JMX exposure
14:39:41.766 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'statFilter' has been autodetected for JMX exposure
14:39:41.781 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'masterDataSource': registering with JMX server as MBean [com.alibaba.druid.spring.boot.autoconfigure:name=masterDataSource,type=DruidDataSourceWrapper]
14:39:41.858 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'slaveDataSource': registering with JMX server as MBean [com.alibaba.druid.spring.boot.autoconfigure:name=slaveDataSource,type=DruidDataSourceWrapper]
14:39:41.860 rs [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
14:39:41.944 rs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-317"]
14:39:41.972 rs [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:39:42.097 rs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 317 (http) with context path ''
14:39:42.113 rs [main] INFO  com.shengxi.RsApplication - Started RsApplication in 16.727 seconds (JVM running for 24.956)
14:44:19.928 rs [http-nio-317-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
14:44:19.928 rs [http-nio-317-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
14:44:19.975 rs [http-nio-317-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 47 ms
14:44:25.448 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/page/index
14:44:25.449 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:44:25.449 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:44:25.468 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.PageController.jumpIndex
14:44:25.468 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - ARGS : []
14:44:25.479 rs [http-nio-317-exec-10] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : /index
14:44:26.295 rs [http-nio-317-exec-8] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/main
14:44:26.295 rs [http-nio-317-exec-8] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:44:26.296 rs [http-nio-317-exec-8] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:44:26.296 rs [http-nio-317-exec-8] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.TestController.main
14:44:26.296 rs [http-nio-317-exec-8] INFO  c.s.rs.common.config.WebLogAspect - ARGS : [com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@5411bb35]
14:44:26.315 rs [http-nio-317-exec-8] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : main
14:44:26.399 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/page/index
14:44:26.400 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:44:26.400 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:44:26.400 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.test.PageController.jumpIndex
14:44:26.400 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - ARGS : []
14:44:26.400 rs [http-nio-317-exec-2] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : /index
14:44:27.047 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - URL : http://localhost:317/test/getList
14:44:27.048 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - HTTP_METHOD : GET
14:44:27.048 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - IP : 0:0:0:0:0:0:0:1
14:44:27.048 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - CLASS_METHOD : com.shengxi.rs.controller.sys.BaseController.initBinder
14:44:27.048 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - ARGS : [org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@398a0218]
14:44:27.088 rs [http-nio-317-exec-6] INFO  c.s.rs.common.config.WebLogAspect - RESPONSE : null
